5/19/2022,0.69,0.7,0.69,8540000.0,0.69,1549.41,0.0,0.0,0.0,0.0,-0.021276596,15.96027157,1430000.0,-12290000.0,424611.1888,11562000.0,-1.0,-1.0
5/20/2022,0.695,0.71,0.69,6810000.0,0.7,1549.12,0.0,0.0,0.0,0.007194245,0.007246377,15.73390268,-1730000.0,-2270000.0,-336169.9422,10378000.0,-1.0,-1.0
5/23/2022,0.705,0.71,0.69,8160000.0,0.695,1542.53,0.0,0.0,0.0,-0.014184397,0.007142857,15.91475473,1350000.0,-1410000.0,411626.6667,9098000.0,-1.0,-1.0
5/24/2022,0.695,0.7,0.66,18010000.0,0.68,1531.3,0.0,0.0,0.0,-0.021582734,0.0,16.70643772,9850000.0,-26990000.0,149199.5939,9726000.0,-1.0,-1.0
5/25/2022,0.68,0.68,0.655,10170000.0,0.67,1535.56,0.0,0.0,0.0,-0.014705882,0.0,16.13495277,-7840000.0,-30330000.0,-233624.6173,10338000.0,-1.0,-1.0
5/26/2022,0.67,0.675,0.66,2880000.0,0.665,1541.15,0.0,0.0,0.0,-0.007462687,0.0,14.87330085,-7290000.0,-12900000.0,-40177.77778,9206000.0,-1.0,-1.0
5/27/2022,0.655,0.655,0.63,13970000.0,0.635,1546.76,0.0,0.0,0.0,-0.030534351,-0.015037594,16.45242273,11090000.0,-9790000.0,36279.17042,10638000.0,-1.0,-1.0
5/30/2022,0.635,0.65,0.635,4240000.0,0.64,1543.02,0.0,0.0,0.0,0.007874016,0.0,15.26007383,-9730000.0,-8090000.0,-60876.46454,9854000.0,-1.0,-1.0
5/31/2022,0.645,0.665,0.625,11930000.0,0.65,1570.1,0.0,0.0,0.0,0.007751938,0.0078125,16.29456679,7690000.0,3990000.0,65777.89337,8638000.0,-1.0,-1.0
6/1/2022,0.65,0.66,0.645,3380000.0,0.655,1553.41,0.0,0.0,0.0,0.007692308,0.0,15.03338627,-8550000.0,-8550000.0,-47161.87135,7280000.0,-1.0,-1.0
6/2/2022,0.66,0.66,0.645,5090000.0,0.655,1549.9,0.0,0.0,0.0,-0.007575758,0.007633588,15.44278839,1710000.0,-3400000.0,100609.3567,7722000.0,-1.0,-1.0
6/3/2022,0.66,0.66,0.65,1880000.0,0.655,1537.83,0.0,0.0,0.0,-0.007575758,0.007633588,14.44678233,-3210000.0,-72910000.0,-29810.5919,5304000.0,-1.0,-1.0
6/7/2022,0.655,0.67,0.655,3540000.0,0.67,1525.93,0.0,0.0,0.0,0.022900763,0.0,15.07963729,1660000.0,-9270000.0,40091.56627,5164000.0,-1.0,-1.0
6/8/2022,0.665,0.675,0.66,2470000.0,0.67,1523.86,0.0,0.0,0.0,0.007518797,-0.007462687,14.71972871,-1070000.0,-4240000.0,-81717.75701,3272000.0,-1.0,-1.0
6/9/2022,0.67,0.675,0.66,1400000.0,0.66,1509.71,0.0,0.0,0.0,-0.014925373,0.0,14.15198279,-1070000.0,-15100000.0,-32317.75701,2876000.0,-1.0,-1.0
6/10/2022,0.66,0.66,0.64,5790000.0,0.645,1493.95,0.0,0.0,0.0,-0.022727273,0.0,15.57164285,4390000.0,-28010000.0,18464.69248,3016000.0,-1.0,-1.0
6/13/2022,0.645,0.645,0.605,12110000.0,0.615,1464.83,0.0,0.0,0.0,-0.046511628,0.0,16.30954212,6320000.0,-16860000.0,110944.462,5062000.0,-1.0,-1.0
6/14/2022,0.61,0.61,0.595,12830000.0,0.595,1481.28,0.0,0.0,0.0,-0.024590164,-0.008130081,16.36729674,720000.0,-10810000.0,2157934.722,6920000.0,-1.0,-1.0
6/15/2022,0.6,0.6,0.58,6960000.0,0.585,1459.05,0.0,0.0,0.0,-0.025,0.008403361,15.75569003,-5870000.0,-11390000.0,-152124.0204,7818000.0,-1.0,-1.0
6/16/2022,0.59,0.6,0.585,6120000.0,0.585,1472.77,0.0,0.0,0.0,-0.008474576,0.008547009,15.62707265,-840000.0,-142760000.0,-507085.7143,8762000.0,-1.0,-1.0
6/17/2022,0.58,0.585,0.58,4270000.0,0.58,1456.74,0.0,0.0,0.0,0.0,-0.008547009,15.26712439,-1850000.0,-52640000.0,-141256.2162,8458000.0,-1.0,-1.0
6/20/2022,0.59,0.6,0.58,3300000.0,0.59,1441.24,0.0,0.0,0.0,0.0,0.017241379,15.00943303,-970000.0,-21860000.0,-145268.0412,6696000.0,-1.0,-1.0
6/21/2022,0.595,0.62,0.595,5680000.0,0.605,1457.88,0.0,0.0,0.0,0.016806723,0.008474576,15.55246179,2380000.0,-22110000.0,78756.30252,5266000.0,-1.0,-1.0
6/22/2022,0.61,0.62,0.6,3060000.0,0.6,1431.1,0.0,0.0,0.0,-0.016393443,0.008264463,14.93392547,-2620000.0,-13340000.0,-66338.9313,4486000.0,-1.0,-1.0
6/23/2022,0.6,0.605,0.595,2290000.0,0.6,1431.05,0.0,0.0,0.0,0.0,0.0,14.64406238,-770000.0,-14480000.0,-91005.19481,3720000.0,-1.0,-1.0
6/24/2022,0.6,0.61,0.6,2560000.0,0.61,1436.7,0.0,0.0,0.0,0.016666667,0.0,14.75551782,270000.0,-18260000.0,217125.9259,3378000.0,-1.0,-1.0
6/27/2022,0.61,0.62,0.605,2770000.0,0.61,1438.12,0.0,0.0,0.0,0.0,0.0,14.83435788,210000.0,-9580000.0,337676.1905,3272000.0,-1.0,-1.0
6/28/2022,0.61,0.62,0.6,2490000.0,0.61,1454.74,0.0,0.0,0.0,0.0,0.0,14.72779327,-280000.0,-10840000.0,-246332.1429,2634000.0,-1.0,-1.0
6/29/2022,0.605,0.62,0.605,2480000.0,0.615,1451.48,0.0,0.0,0.0,0.016528926,-0.008196721,14.72376912,-10000.0,-14910000.0,-6175200.0,2518000.0,-1.0,-1.0
6/30/2022,0.615,0.63,0.605,4770000.0,0.61,1444.22,0.0,0.0,0.0,-0.008130081,0.0,15.37785686,2290000.0,-6600000.0,51657.64192,3014000.0,-1.0,-1.0
7/1/2022,0.615,0.62,0.61,2410000.0,0.615,1449.74,0.0,0.0,0.0,0.0,0.008196721,14.69513731,-2360000.0,-8660000.0,-48710.59322,2984000.0,-1.0,-1.0
7/4/2022,0.615,0.635,0.605,6130000.0,0.615,1437.52,0.0,0.0,0.0,0.0,0.0,15.62870531,3720000.0,3110000.0,39713.17204,3656000.0,-1.0,-1.0
7/5/2022,0.615,0.625,0.605,2580000.0,0.625,1440.81,0.0,0.0,0.0,0.016260163,0.0,14.76329996,-3550000.0,-1690000.0,-44550.42254,3674000.0,-1.0,-1.0
7/6/2022,0.62,0.625,0.61,2510000.0,0.61,1420.85,0.0,0.0,0.0,-0.016129032,-0.008,14.73579331,-70000.0,-17870000.0,-925114.2857,3680000.0,-1.0,-1.0
7/7/2022,0.61,0.625,0.605,3420000.0,0.62,1418.69,0.0,0.0,0.0,0.016393443,0.0,15.04515111,910000.0,-2250000.0,94331.86813,3410000.0,-1.0,-1.0
7/8/2022,0.62,0.625,0.615,1410000.0,0.62,1425.79,0.0,0.0,0.0,0.0,0.0,14.15910026,-2010000.0,-8240000.0,-23991.04478,3210000.0,-1.0,-1.0
7/12/2022,0.615,0.625,0.6,7690000.0,0.62,1426.08,0.0,0.0,0.0,0.008130081,-0.008064516,15.85543134,6280000.0,-3990000.0,17265.76433,3522000.0,-1.0,-1.0
7/13/2022,0.62,0.63,0.615,5360000.0,0.62,1411.32,0.0,0.0,0.0,0.0,0.0,15.49447453,-2330000.0,-4100000.0,-176903.0043,4078000.0,-1.0,-1.0
7/14/2022,0.62,0.635,0.62,9370000.0,0.63,1420.06,0.0,0.0,0.0,0.016129032,0.0,16.05302365,4010000.0,4060000.0,125244.8878,5450000.0,-1.0,-1.0
7/15/2022,0.635,0.65,0.63,6020000.0,0.645,1418.44,0.0,0.0,0.0,0.015748031,0.007936508,15.61059782,-3350000.0,-5570000.0,-168380.2985,5970000.0,-1.0,-1.0
7/18/2022,0.65,0.66,0.635,11090000.0,0.65,1429.54,0.0,0.0,0.0,0.0,0.007751938,16.22155436,5070000.0,-34150000.0,131680.0789,7906000.0,-1.0,-1.0
7/19/2022,0.65,0.67,0.645,9250000.0,0.665,1428.76,0.0,0.0,0.0,0.023076923,0.0,16.04013411,-1840000.0,1570000.0,-557513.587,8218000.0,-1.0,-1.0
7/20/2022,0.665,0.68,0.65,7590000.0,0.68,1436.98,0.0,0.0,0.0,0.022556391,0.0,15.84234215,-1660000.0,-400000.0,-422936.747,8664000.0,-1.0,-1.0
7/21/2022,0.68,0.68,0.66,2940000.0,0.66,1450.32,0.0,0.0,0.0,-0.029411765,0.0,14.89392014,-4650000.0,-8520000.0,-47988.3871,7378000.0,-1.0,-1.0
7/22/2022,0.66,0.675,0.655,2830000.0,0.66,1465.8,0.0,0.0,0.0,0.0,0.0,14.85578727,-110000.0,-5000000.0,-756381.8182,6740000.0,-1.0,-1.0
7/25/2022,0.66,0.665,0.64,3870000.0,0.64,1469.22,0.0,0.0,0.0,-0.03030303,0.0,15.16876507,1040000.0,-3820000.0,105308.6538,5296000.0,-1.0,-1.0
7/26/2022,0.64,0.65,0.63,4170000.0,0.64,1463.69,0.0,0.0,0.0,0.0,0.0,15.24342659,300000.0,-8560000.0,537930.0,4280000.0,-1.0,-1.0
7/27/2022,0.64,0.65,0.635,1670000.0,0.64,1470.71,0.0,0.0,0.0,0.0,0.0,14.32833418,-2500000.0,-12890000.0,-27855.6,3096000.0,-1.0,-1.0
7/28/2022,0.65,0.655,0.64,3060000.0,0.645,1491.2,0.0,0.0,0.0,-0.007692308,0.015625,14.93392547,1390000.0,-11810000.0,36764.02878,3120000.0,-1.0,-1.0
7/29/2022,0.64,0.66,0.64,4580000.0,0.655,1492.23,0.0,0.0,0.0,0.0234375,-0.007751938,15.33720956,1520000.0,-2530000.0,92202.63158,3470000.0,-1.0,-1.0
8/1/2022,0.655,0.66,0.65,2940000.0,0.65,1502.07,0.0,0.0,0.0,-0.007633588,0.0,14.89392014,-1640000.0,-5600000.0,-82104.87805,3284000.0,-1.0,-1.0
8/2/2022,0.65,0.65,0.625,5560000.0,0.625,1495.05,0.0,0.0,0.0,-0.038461538,0.0,15.53110867,2620000.0,-1250000.0,62390.83969,3562000.0,-1.0,-1.0
